Anno;Cod_Azienda;Specie_Vegetale;PLT;PLV;PRA;PTA;Provincia;Regione;SAU;Biologica;SAU_Irrigata;KW_Macchine;avg_year;min_avg_year;max_avg_year;min_min_year;min_max_year;max_min_year;max_max_year;tot_prec_year;Tipo_Certificazione;max_irrigate;Produzione;Sum_Spesa_Distribuita;CAPITALE_FISSO;CAPITALE_CIRCOLANTE;PATRIMONIO_NETTO;CAPITALE_NETTO_TOTALE;LIQUIDITA_IMMEDIATE;UTILE_PERDITA_ESERCIZIO;Sum_Quantit�_azoto;Sum_Quantit�_fosforo;Sum_Quantit�_potassio;Sum_Valore_del_distribuito;lavoro_dipendente_ore_uomo;lavoro_dipendente_ore_macchina;lavoro_dipendente_ul;lavoro_famigliare_ore_uomo;lavoro_famigliare_ore_macchina
2019;2412008003155000001;Melo;49930;49930;0;0;Trento;Trentino;4,12;N;3,66;118;7,647830621;3,222953442;11,66121797;-17,83799645;19,74859355;-5,325863178;29,72191376;1787,416786;Denominazioni di Origine Protetta (DOP);1;1664,33;2021;1034019;246735;1264743;1673418;190582;63302;193,5;98,5;262,5;1106;150;0;0,08;1925;0
2019;2412008003156000001;Melo;18123;18123;0;0;Trento;Trentino;5,78;S;5,28;178;8,984224297;4,782685435;12,90547203;-14,50034762;20,9161096;-3,025456056;30,79169678;1637,805691;Denominazioni di Origine Protetta (DOP);1;724,9;2030;145080;196538;333749;733542;117439;43687;81,37;81,37;115,28;716;0;0;0;2800;0
2019;2412008003159000001;Melo;61480;61480;0;0;Trento;Trentino;6,98;N;6,06;118;9,825458117;5,961536803;13,60171471;-9,673385171;21,17394233;-0,87696099;31,50999199;1630,797451;;1;2459,2;8651;904583;229413;1131827;1481805;167261;14356;917,97;935,97;1279,47;3554;865;0;0,48;4282;0
2019;2412008003160000001;Melo;27277;27277;0;0;Trento;Trentino;3,45;N;1,72;97;9,91790033;6,045255656;13,69302997;-9,815755823;21,33288372;-0,84469609;31,601645;1589,55437;;1;1185,94;5258;369609;118665;484443;921818;90895;25083;309,33;386,67;464;2501;0;0;0;2448;0
2019;2412008003182000001;Melo;51145;51145;0;0;Trento;Trentino;4,63;N;3,95;207;7,315359894;2,803646035;11,40062642;-18,63681225;19,12884119;-5,70984049;29,83777116;1698,047678;;1;1420,7;5300;560127;105567;663431;810507;54326;7811;188,85;84,35;286,15;2957;1007;0;0,57;1530;0
2019;2412008003183000001;Melo;99592;99592;0;0;Trento;Trentino;9,76;N;5,82;118;7,317533121;2,805933358;11,40316574;-18,62995471;19,12763662;-5,701273417;29,84208238;1696,870702;Denominazioni di Origine Protetta (DOP);1;2845,49;6953;1281058;297428;1570205;2323168;197313;85957;108,73;53,49;138,95;3423;910;0;0,51;2270;0
2019;2412008003185000001;Melo;118842;118842;0;0;Trento;Trentino;5,5;N;4,85;121;7,232002576;2,706193945;11,33078997;-18,73923747;19,00818895;-5,675215912;29,81912823;1679,788525;Denominazioni di Origine Protetta (DOP);1;3713,8;14621;871108;310807;1175333;2081145;191542;73270;420;380;590;3489;1209;0;0,67;2425;0
2019;2412008003190000001;Melo;26886;26886;0;0;Trento;Trentino;2,32;S;1,82;103;7,545303946;3,058571779;11,62111852;-18,21989301;19,33520607;-5,459079855;30,03491707;1670,569643;Denominazioni di Origine Protetta (DOP);1;960,22;2345;509915;78023;584795;1105632;48798;6976;0;0;0;1120;221;0;0,12;1720;0
2019;2412011000030000001;Melo;39027;39027;0;0;Trento;Trentino;2,64;N;2,64;51;7,030664788;2,507527868;11,08796293;-19,22027793;19,13148036;-6,297298815;29,35086359;1783,772372;;1;1300,9;1986;275814;75149;343084;495225;27953;17321;57,96;42,93;121,86;1286;130;0;0,07;1100;0
2019;2412011000032000001;Melo;13607;13607;0;0;Trento;Trentino;1,17;N;0,93;155;7,828423197;3,40880067;11,84809342;-17,59335563;19,86676524;-5,166078364;29,97122986;1746,634061;;1;453,58;659;267208;64791;324000;517229;47473;17058;15,1;25,6;50,6;464;117;0;0,07;900;0
2019;2412011000033000001;Melo;24042;24042;0;0;Trento;Trentino;5,99;N;5,99;59;9,295808004;5,015333067;13,2950366;-14,52486866;20,97681717;-3,052997708;31,38614947;1606,175541;;1;858,65;3571;1276124;254740;1518115;1547046;162713;64084;93,71;31,23;124,95;724;98;0;0,05;2910;0
2019;2412011000036000001;Melo;72459;72459;0;0;Trento;Trentino;6,55;N;5,6;96;9,754064709;5,840757177;13,4916076;-11,33922994;21,57996126;-1,19437134;31,28170334;1645,846673;;1;2994,2;14505;1312815;60213;1360226;1560108;59789;15716;824,96;388,19;1101,86;6551;397;0;0,22;2624;0
2019;2412011000037000001;Melo;40102;40102;0;0;Trento;Trentino;4,44;N;3,68;70;10,06430138;6,204169922;13,78337608;-10,47400033;21,78314088;-0,766082162;31,58299754;1643,857948;;1;1604,06;5082;659333;119298;778217;872472;77892;3728;285,39;78,85;157,7;1379;144;0;0,07;2062;0
2019;2412011000043000001;Melo;12957;12957;0;0;Trento;Trentino;9,37;S;8,3;313;10,37961019;6,715266827;13,91860071;-7,977387025;21,72014025;-0,01879598;31,48229006;1686,506424;Denominazioni di Origine Protetta (DOP);1;563,34;1585;263777;218564;475486;421435;125696;66651;164,56;82,28;246,85;589;191;0;0,11;4254;0
2019;2412011000044000001;Melo;38553;38553;0;0;Trento;Trentino;8,83;S;8,12;137;9,502739445;5,580403349;13,19113545;-11,19855001;21,32645687;-1,168157391;30,75343068;1800,516324;Coltivazione su superficie biologica in conversione;1;1676,2;3940;82048;257926;331951;369120;159531;76454;929,77;1352,39;1521,44;2264;124;0;0,06;3186;0
2019;2412011000056000001;Melo;118988;118988;0;0;Trento;Trentino;9,19;S;6,41;129;7,785424325;3,277244005;11,89536935;-17,69517255;19,3501612;-4,864273353;30,4590701;1638,185331;;1;3966,26;7206;982492;348846;1324700;1816434;229226;103474;219,88;117,99;356,86;2956;2028;0;1,12;2528;0
2019;2412011000058000001;Melo;47771;47771;0;0;Trento;Trentino;3,25;N;3,25;97;7,694636811;3,262565406;11,71469453;-17,84086975;19,784546;-5,341358268;29,82393683;1764,022179;;1;1706,09;2769;741918;195139;925526;1239840;136889;65111;0;0;0;1069;800;0;0,44;1600;0
2019;2412012000064000001;Melo;74787;74787;0;0;Trento;Trentino;10,98;S;10,98;174;10,39069894;6,679173976;13,998937;-8,622684127;21,87505632;-0,046391426;31,6586396;1681,445425;Denominazioni di Origine Protetta (DOP);1;2098,36;11664;569873;319129;879957;1160457;183528;72700;32,15;64,31;128,62;2090;149;0;0,09;4600;0
2019;2412012003410000001;Melo;11900;11900;0;0;Trento;Trentino;2,52;N;1,85;70;10,82111439;7,153636789;14,32537722;-7,86162346;22,14177882;0,482747842;31,63556937;1766,289777;;1;517,4;1610;295546;68726;363762;367242;56667;720;53,74;41,8;47,77;430;78;0;0,04;1340;0
2019;2412012003419000001;Melo;94756;94756;0;0;Trento;Trentino;6,05;N;6,05;243;7,972547219;3,351504149;12,15742805;-17,57943963;19,33222897;-4,444377758;30,97117133;1596,698136;Denominazioni di Origine Protetta (DOP);1;3158,53;5217;765999;271558;1009335;1163665;157627;76250;384;256;512;1705;585;0;0,33;2116;0
2019;2412013001051000001;Melo;52650;52650;0;0;Trento;Trentino;3,22;N;2,2;109;7,315583545;3,120694079;11,40226351;-15,68527803;17,26623053;-2,979760888;29,51019187;1864,042685;;1;1950;4138;452899;205468;657375;634899;142884;23126;750;750;750;3900;300;0;0,17;2800;0
2019;2412013001052000001;Melo;7600;7600;0;0;Trento;Trentino;2,55;S;2,55;64;5,835241709;1,584910338;10,04719847;-18,07455657;15,64228155;-4,907191738;28,56218003;1817,851197;;1;200;140;481828;73703;554411;644585;38761;13928;7,5;7,5;7,5;165;750;0;0,42;2400;0
2019;2412013001058000001;Melo;106950;106950;0;0;Trento;Trentino;9,96;N;9,31;160;9,634872703;5,561097592;13,49039195;-12,69005864;21,47293476;-1,877929086;31,38388524;1631,757479;;1;4650;11577;650649;388303;1030644;1114127;269071;22890;801,82;801,82;801,82;6440;720;0;0,4;2880;0
2019;2412013001059000001;Melo;67500;67500;0;0;Trento;Trentino;5,41;N;5,06;122;7,315583545;3,120694079;11,40226351;-15,68527803;17,26623053;-2,979760888;29,51019187;1864,042685;;1;2500;6348;357093;240103;595743;645307;169203;22799;276;276;276;4320;650;0;0,36;2400;0
2019;2412013001061000001;Melo;29831;29831;0;0;Trento;Trentino;3,56;N;3,56;63;10,05792601;6,196625885;13,77735659;-10,49538769;21,77993088;-0,774823921;31,57680192;1644,473556;Denominazioni di Origine Protetta (DOP);1;1589,78;10962;464085;70565;532760;624739;42394;2502;51;41;71;796;104;0;0,05;2128;0
2019;2412013001063000001;Melo;38176;38176;0;0;Trento;Trentino;2,82;N;0;49;9,660551944;5,721743714;13,40993689;-11,75660089;21,5483116;-1,341192693;31,21358829;1652,42726;Denominazioni di Origine Protetta (DOP);0;1908,8;3768;575232;82526;655482;760992;43939;-15656;5,25;1,75;7;804;1143;0;0,64;1218;0
2019;2412013001067000001;Melo;26141;26141;0;0;Trento;Trentino;8,35;N;5,29;175;10,37912712;6,639964402;13,97144127;-9,252272021;22,09295543;-0,051083858;31,4710193;1759,103898;Denominazioni di Origine Protetta (DOP);1;1045,62;6786;1242089;239313;1471674;1742635;153666;32645;135,81;117,1;191,77;2106;299;0;0,16;3725;0
2019;2412014001120000001;Melo;68000;68000;0;0;Trento;Trentino;6,18;N;6,18;134;8,639153134;4,454553807;12,53124468;-14,85013703;20,64504558;-3,356210666;30,35788513;1655,20183;;1;3400;4107;1293278;89499;1381163;1569140;14341;23060;980;980;980;5920;770;0;0,43;2400;0
2019;2412014001151000001;Melo;26000;26000;0;0;Trento;Trentino;2,11;N;1,95;47;8,984224297;4,782685435;12,90547203;-14,50034762;20,9161096;-3,025456056;30,79169678;1637,805691;;1;1000;1910;259026;52257;310331;348164;19884;-783;223,8;223,8;223,8;1564;0;0;0;2480;0
2019;2412015002137000001;Melo;7641;7641;0;0;Trento;Trentino;1,66;S;1,66;58;9,440877444;5,508118891;13,134267;-11,31649759;21,26780222;-1,250755174;30,70036062;1802,901749;;1;332,2;442;435948;58774;493032;537387;38473;15553;114,82;133,95;114,82;260;0;0;0;1398;0
2019;2412016001308000001;Melo;2001;2001;0;0;Trento;Trentino;2,96;S;2,69;74;10,42864154;6,700683946;14,04928509;-9,014726505;22,02004767;-0,04235728;31,70833299;1675,000293;;1;100,06;1719;467818;128090;593770;616246;116995;-5676;68,76;48,13;61,88;510;0;0;0;2037;0
2019;2412016002117000001;Melo;79098;79098;0;0;Trento;Trentino;9,62;N;8,99;166;9,646944834;5,757259862;13,35797298;-11,2818664;21,48063201;-1,22618505;31,08197433;1689,897802;;1;3053,98;6513;223651;396086;604192;707320;275233;100354;308,48;185,08;555,25;2192;1709;0;0,95;4307;0
2019;2412017001902000001;Melo;9508;9508;0;0;Trento;Trentino;9,59;N;9,5;99;9,511398045;5,582400732;13,2008469;-11,13299289;21,33772813;-1,148977283;30,75194023;1803,453332;;1;413,4;521;1361712;338299;1454150;1499796;220978;94947;227,49;75,83;454,97;560;332;0;0,18;2562;0
2019;2412017001907000001;Melo;127364;127364;0;0;Trento;Trentino;6,31;S;6,31;140;7,705340071;3,584735592;11,69121906;-14,08861584;17,93539228;-2,60637056;29,60497943;1803,023672;;1;2830,3;11467;1536171;152098;415222;358932;0;85690;5,55;1,85;7,4;3503;673;0;0,37;3780;0
2019;2412018001422000001;Melo;49256;49256;0;0;Trento;Trentino;5,43;N;5,43;95;9,904456283;6,030008432;13,68148541;-9,826598457;21,31500491;-0,855860363;31,59175573;1589,629968;Denominazioni di Origine Protetta (DOP);1;2141,56;10052;825964;92002;913394;886726;30864;30868;723,5;482,33;964,67;3500;291;0;0,16;2568;0
2019;2412018001423000001;Melo;27270;27270;0;0;Trento;Trentino;3,65;N;3,36;59;10,01506436;6,128011451;13,79299574;-10,00044221;21,49538535;-0,801480347;31,70158805;1572,358207;;1;954,72;5182;808506;100316;905685;849349;21710;68936;4,96;3,31;6,61;935;585;0;0,32;1472;0
2019;2412018003455000001;Melo;130950;130950;0;0;Trento;Trentino;13,15;N;13,15;172;10,40941879;6,698402769;14,01907734;-8,642985526;21,90603678;-0,028040109;31,67946826;1680,284435;;1;4850;5474;1655170;669382;2312425;2449744;489797;74963;632;632;632;5083;2650;0;1,48;5040;0
2019;2412018003457000001;Melo;58750;58750;0;0;Trento;Trentino;6,97;S;5,5;49;8,705736818;4,554764916;12,57513408;-14,4792325;20,69870039;-3,139442103;30,39193236;1654,111693;Coltivazione su superficie biologica in conversione;1;2350;2389;1103278;128916;1230342;1354383;47799;24461;243,5;243,5;243,5;3584;1350;0;0,75;2400;0
2019;2412019001344000001;Melo;80600;80600;0;0;Trento;Trentino;5,6;S;4,6;90;10,40106736;6,689799405;14,00993085;-8,634257358;21,89241854;-0,035584836;31,66942855;1681,182198;Coltivazione su superficie biologica in conversione;1;2600;3759;128740;209020;332407;284940;100253;48067;390;390;390;4210;1000;0;0,55;3000;0
